"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"11",98595,195868,196040,195873,195875,195867,192169,196087,195201,189566,95077,195786,157208,182942,195826,144323,94240,95106,145565,105608,98620,118148,195829,155584,120232,195201,195872,196037,155584,27343,144323,143206,196086,144128,136591,195838,196054,98620,195786,195827,27343,94541,145594,195201,173843,196079,196045,134163,37038,196049,105043,79946,195873,195829,195811,195808,93205,78686,195878,120372,114113,196029,93203,195844,143883,136548,94237,143474,195278,118150,85452,144325,98616,37038,93202,118143,196669,93382,145565,196086,118150,195822,143203,177589,189566,144333,101956,136549,144083,195852,98602,109489,196029,85942,117152,136550,196800,144330,196085,134164,87414,196036,117523,93775,117523,85942,195812,196041,196092,134299,195810,144328,196085,195850,136593,95105,144318,144330,195875,196084,195836,37036,47280,95116,195844,195865,98619,189553,177589,195822,195832,134299,195828,118147,37041,195875,145594,143481,195841,195821,120232,144043,143878,192168,144043,195816,117523,13043,93385,87410,195818,93572,94237,196045,196668,196041,144048,195813,120366,195808,186804,120298,143872,117176,143875,143878,195811,195870,196087,136593,195808,134164,194734,196045,93201,196043,94236,144083,28398,136547,101956,136545,189553,195819,97732,118145,94236,136550,195880,37037,195826,94541,105775,174111,195825,95077,145516,143196,196035,98614,145593,195201,143873,136550,192165,195812,98614,136589,28398,157208,192167,144083,196033,136546,144043,95105,37037,134516,195868,28396,134516,195818,192165,136592,93572,171371,114113,28396,85452,196042,196039,137124,196668,196049,196800,118149,144331,196081,196046,196088,195808,189553,118145,196031,93419,196088,28397,136590,195849,144128
"12",196057,195807,134299,196088,93382,155373,93382,195829,143875,85957,173843,135406,195841,174112,196083,195823,143204,144327,27265,95106,120366,195815,196086,196081,196046,143873,189569,144328,144325,195841,173720,195817,39811,141239,144321,173720,105608,105608,93205,120228,196034,143203,98614,173720,195874,105718,196035,93577,78686,134299,196054,136591,136548,94243,195832,118147,178125,196051,98612,195827,144318,98620,195824,174112,78686,136407,13043,117149,143876,144328,94246,117149,39811,118149,144330,95105,195852,98618,196046,196057,93419,145565,112284,196046,155584,195813,134299,118146,85942,195875,195834,196030,94541,95116,195875,196079,196054,182943,195871,98619,195839,79946,117149,195876,136547,143481,92309,118150,118146,196040,195828,134163,195811,136593,144328,143474,95077,174111,120232,195832,196079,143872,144331,136595,196081,94243,196080,196083,177589,137124,120366,98602,196031,28397,196034,196085,98620,196034,195843,101069,136409,195786,196084,196046,195808,196033,143878,195814,47280,94240,97732,195846,189460,95077,189569,93276,118150,143204,118143,28397,143872,195874,93382,196087,143883,189553,98614,195825,93573,195871,94237,196078,37036,195849,95105,195821,144128,94243,144321,136549,94246,118144,118143,98612,196038,144128,195612,195844,195836,173843,47293,141239,136593,178125,143210,80140,93274,196053,195839,195872,109489,192165,117523,94541,196031,137124,195805,196031,136409,196534,95105,196029,136409,118146,196052,143877,196086,87414,143870,93205,196032,118146,171371,196045,195878,98617,93276,28397,143474,196030,101956,120230,194734,174111,195878,37037,195832,98617,196668,145594,94237,120298,192165,85957,144327,195851,196053,136409,143876,95109
"13",144129,118150,93577,178125,196084,189460,195814,196037,136592,196038,85454,195844,120366,85453,117523,144048,195828,196036,118149,178125,195278,136595,195826,195786,118150,195831,196083,195830,195846,136592,196086,37041,143481,118146,155584,117524,94247,118147,143714,136569,196054,98615,174112,196083,95116,189569,98620,136592,136568,196078,145565,196032,93573,195872,195880,27265,93573,195810,195875,114113,196033,93201,177589,27266,182942,94243,27266,196092,195829,196046,144043,196057,136407,144331,79946,95116,144083,85942,136548,190071,196081,195867,195827,117152,118145,120366,144321,144043,195810,196534,118146,28479,195876,120366,93203,144128,94240,178125,37040,195807,98615,195813,195844,136549,105608,94247,94238,196035,196038,95116,195818,85452,196057,157208,143206,93573,196079,119513,195849,94236,196058,195871,195834,196087,192168,117152,195813,119513,93202,144330,98620,195834,195828,120232,195872,94237,195875,87410,196087,143892,143485,94236,95105,196057,195841,117152,95077,144325,194734,98620,134163,144325,196030,194734,195822,195874,195831,195278,196049,136568,143870,93104,195871,98614,85957,143474,94238,143886,120372,144321,196094,195809,85454,189566,178125,37040,85452,118144,196053,196052,85942,143874,93382,196800,98620,195812,117524,27343,144325,195797,195821,196668,136595,196081,157208,195810,196049,98611,196044,196079,118144,143883,117524,196534,196038,195866,28397,195825,195868,94240,95105,136569,105602,195843,120228,118146,143886,195865,195824,136549,195821,195818,118149,144331,27266,196669,137124,134163,144043,195805,105608,136550,136595,196036,93203,120231,101956,87410,196668,195870,47280,195821,37037,195876,192168,192169,196079,196079,195880,195835
"14",105775,120232,95116,105718,196088,136407,195821,192165,144327,118063,144048,94240,195809,118147,95105,195875,136592,196080,136591,143871,134293,178125,136550,196052,195869,94246,195786,195849,196053,145594,144323,141240,118147,93775,195201,176503,98613,97732,118146,143481,94240,195807,94240,195868,118147,144083,118145,195835,192165,136547,195844,143196,195829,195829,80140,195839,195865,196039,85452,136592,117523,195839,196046,118148,155584,98613,118147,196059,93202,196041,117152,195834,117149,105602,85453,195879,94541,93202,112284,178125,195836,93202,195865,136407,98616,144086,94237,94247,87414,114113,134163,195281,195831,137124,143877,38528,196800,94238,136591,93573,143882,136548,136590,196081,37038,192169,143692,195836,195832,85454,98617,95106,117149,192165,118063,196081,134163,118149,136409,174111,195822,136591,143877,192168,195878,195821,134164,93419,143872,136589,98615,93201,117149,196031,195815,85957,195805,196092,195850,176503,195837,195814,195879,195824,195810,196080,144129,195809,195872,195850,120372,143210,85453,136592,196800,47280,98613,195873,195867,136548,144318,196669,85454,105775,105608,195873,195844,143874,195819,196047,192168,196085,144086,182944,136589,195612,136592,195865,137124,173843,98618,173720,98602,141239,195811,173720,195868,136547,196044,196083,98611,196668,195875,101956,37041,173720,47293,196669,195812,141239,92309,27265,195874,196080,144321,195812,182944,196080,118149,145503,136548,98612,94238,120298,118144,182942,196058,85942,134516,195842,136549,94240,195876,120232,196091,136591,196079,195865,195844,196044,105718,118144,93201,196088,182942,196800,192167,143876,195837,196800,195831,196034,136595,93775,134163,195870,196053,195278,98619,144331
"15",109489,196051,196031,195831,80140,196088,93775,195201,195814,196046,117176,144328,27265,39811,120232,196043,196042,105775,85942,98619,136589,195808,196029,195797,136593,196035,143892,196036,195810,190071,143877,137124,118145,144327,136407,196079,196057,134299,195830,136591,94238,143204,195872,143481,195824,136594,98602,195849,195840,120232,143883,196086,134164,97732,195836,109489,105608,134163,118145,196054,196035,195818,95077,93274,118147,195838,143886,195839,117176,195851,112284,92309,195805,101956,195824,94243,134164,173843,47293,195869,136591,39811,143485,134164,98613,195828,195844,195816,94243,144323,196080,143714,195880,195836,195880,143875,144083,47293,101956,47293,94541,195835,85454,196058,93202,196668,93382,195866,47280,196045,196054,144320,196030,144322,144086,94240,79946,134163,143876,195811,196085,171371,141240,196031,174111,85454,195835,135406,195812,85454,195834,194734,196054,196079,189566,195836,143481,195873,196043,196669,195880,98617,93382,95116,189553,196048,196031,195846,182943,27265,28397,195612,195825,143692,192169,109489,196030,94246,196029,189569,93202,195832,155584,196046,195876,136550,196043,136592,93775,195839,196078,195830,87414,143481,144083,137124,195201,196078,120228,135406,195846,143883,178125,93573,195875,144328,195844,118147,143474,195813,143210,195831,196042,136549,144129,134164,136590,145594,174111,93202,93577,196036,145503,195612,143871,196054,95105,195849,143203,195808,196051,196058,195842,37036,144325,143203,196084,117523,93385,143878,196083,87414,143877,143876,79946,93274,196086,195201,98615,177589,195835,195832,94541,85957,195840,195827,118063,189566,189553,93274,195829,47293,195808,93203,117149,195869,134164,120232,144327,136547
"16",143892,195201,195830,136593,93276,28396,196035,93201,195851,144322,143886,143883,195612,192167,196053,143714,93203,195869,92309,141240,195827,196092,195850,13043,144331,143210,38528,94246,196046,195612,144328,144086,196052,80140,155373,143206,85454,195825,195201,37041,195810,37038,196032,196045,144083,101069,189569,143876,117523,98617,195870,196091,38528,135406,192168,186804,195612,196051,13043,85942,87410,143877,118148,155373,141239,189569,195824,192168,195835,195835,95077,182943,195838,95116,136569,105608,95116,95105,195807,118144,196087,144328,105602,195278,195809,194734,143872,195281,95077,195875,195850,145593,196085,134163,118145,195871,85453,195868,117524,196033,118148,196052,98615,196047,195834,196046,93572,109489,79946,118143,93775,93385,143870,195827,196051,136589,195825,37038,144328,143485,118145,143892,196092,97732,143481,144043,143883,195829,93775,196032,136407,145503,87410,173843,94247,196036,120232,137124,196058,38528,27266,120366,98613,143871,144043,136593,196086,195836,195822,145593,196042,136568,134163,189569,120230,141239,144325,196669,196534,195829,136546,196668,27343,94243,145594,118143,143474,195867,143870,118145,136594,94541,189460,117176,192168,144330,195839,136407,95105,195797,144086,196534,196047,145565,196045,143481,196037,196042,196084,196031,195846,196052,195809,120372,78686,195840,94246,93385,196058,144043,118143,117523,98617,145503,195821,189460,105718,174111,143485,195868,114113,194734,195873,94369,195814,136549,196046,195852,196081,136568,98613,144320,136546,93382,37041,196038,85957,118149,157208,195869,196038,195816,95106,13043,136590,136546,143877,195278,196042,117149,134293,196058,93382,137124,120231,195797,189569,196800,196057,196042
"17",196031,92309,143485,93385,144323,118150,94369,196083,144083,195878,143203,195879,85454,195819,144321,98595,195836,144327,195827,93202,195870,195838,196036,195817,144330,144327,143875,38528,196079,98619,196040,176503,95109,79946,195851,195831,120228,143210,196534,195828,189460,120298,195835,120230,195808,143892,144321,92309,157208,134164,118143,105602,196047,196083,134299,155373,93205,117152,196031,195821,195821,47280,196079,136592,120231,195832,94541,195875,143875,143892,195849,98611,144325,144321,117523,136549,118146,143692,85453,143714,145594,195827,145593,93201,143883,144331,27265,135406,195814,95109,137124,37041,195871,157208,144083,136407,195874,134163,182944,196092,93276,195879,195839,195278,144320,114113,196086,195841,95077,196800,98619,134293,98618,195821,118146,27266,136546,114113,93202,196669,101069,80140,196059,155373,37040,196087,196053,117523,120366,182943,94237,192165,196040,143876,195818,171371,105608,118150,98612,195873,28397,143874,173843,196059,195841,196037,105775,120232,145565,196051,196087,98618,93202,98616,27265,137124,144128,98620,118063,94238,195823,195827,143474,196059,195836,195867,134293,195850,109489,195839,189460,195838,196032,195846,28397,101956,195797,85453,145565,189553,105043,195879,144327,195807,176503,105043,189566,27343,145516,195809,143877,98614,196079,195829,134299,144331,37040,196084,47280,136594,195824,143877,85942,118144,143714,195868,143714,196041,37040,136407,39811,93276,118144,196035,195808,195868,118144,196091,118147,144322,141240,196031,105718,186804,195851,98618,196085,189569,195876,105775,173843,195880,195851,80140,136547,120228,118148,195811,196086,98613,93385,98613,117149,196084,143886,195866,196029,39811,27265,196058
"18",98618,195851,195822,93572,195841,144333,98615,136548,195830,195880,195834,144330,195281,143692,101956,136409,196079,195875,196047,195807,144129,101069,27266,117524,195815,101956,196041,95105,196669,120298,195875,143870,182943,195830,94236,196059,196042,93775,195852,196087,196081,27265,196037,87410,196030,85957,177589,145593,195819,120231,13043,112284,195820,78686,95105,117524,141239,196059,144318,195852,135406,195851,37040,144333,196051,136595,173720,93205,135406,93419,85454,195811,28396,98617,95116,144321,98613,117152,182944,143870,94243,112284,195201,143876,143692,134516,143210,120298,145516,114113,195810,190071,80140,189569,47293,196041,195819,118149,195201,135406,98617,143886,134164,196051,195829,195844,196800,174111,195807,196058,195869,195850,195797,196085,196085,85560,182944,118063,94237,136594,195849,94369,195834,93203,196036,47293,101069,145503,196094,112284,174112,195838,195851,98613,98612,195879,136590,93276,195839,196033,143883,195816,195840,196800,195852,118145,93205,195880,85452,143875,101069,144318,95116,141239,195838,98616,120298,143875,136407,118150,144333,195828,144323,196534,98615,109489,143872,136548,174112,101956,93573,143210,118146,186804,195808,28396,190071,195278,144043,144330,195839,93573,195840,93203,136550,118149,93419,195873,94541,196085,195841,136407,196045,98615,195201,195830,174111,143871,196083,196037,28397,196029,47293,196669,93201,182942,195852,196668,144323,101069,196030,196668,195807,195830,93201,120231,195823,94238,134163,195849,196669,120228,95077,195818,174112,196800,195281,109489,195875,134293,93573,186804,190071,195820,93104,120232,178125,189569,178125,118146,195201,136568,196033,114113,173843,136550,195815,195839,143873,196053
"19",195873,144318,143206,95116,134299,93276,192169,144128,144043,118150,195837,182942,118147,93572,118063,182943,195871,178125,98614,195832,143206,98620,196052,195786,195827,195828,105602,141240,118147,195841,195834,143876,145503,196083,92309,143872,136569,87414,143870,195846,195612,120372,195879,117524,117523,101069,120298,195840,136550,143872,195812,143882,79946,195838,134299,144323,196042,85452,195824,120298,195815,144333,143892,145593,136409,195826,93572,145516,120232,195866,145594,95106,174112,28397,195810,178125,192167,143877,174112,95116,195875,136569,47280,118144,195819,196094,120228,144128,27265,195815,196092,195805,196059,186804,136549,117176,195807,93419,143714,136589,118144,95105,79946,195832,144048,105602,114113,196037,119513,174111,195818,109489,37037,195836,189460,144043,136590,98617,144331,98602,143203,94541,143874,195826,196080,144321,196534,94247,195869,196034,92309,137124,95116,93419,95077,136407,143206,195837,143875,182942,118146,144086,98618,144086,28396,117152,134293,28398,144043,177589,195875,195869,195871,144318,85957,134299,192169,105043,195849,95109,95106,105608,195843,196039,143485,143870,195834,155373,192169,182943,143206,135406,195823,195278,143875,196043,94237,93205,134163,196081,95109,93203,143714,92309,118144,87410,195850,136550,145516,117152,93274,195836,195875,196091,195819,118149,143876,189553,117523,87410,189566,93203,13043,134163,195842,144327,196092,143872,93573,134299,189566,143474,195278,94246,136568,195837,134164,119513,47280,155584,144333,92309,196052,144318,136569,13043,144128,134164,118146,196036,98611,143882,92309,143485,109489,136549,177589,93203,189553,39811,195815,171371,196057,39811,195868,92309,195867,171371,195865,143210
"20",196040,195820,157208,94247,195876,143196,157208,186804,114113,93276,39811,182944,98618,195797,95109,143873,118143,98595,98612,192168,136592,136569,143196,196059,189569,98615,195813,37040,145594,28398,182944,182942,177589,94237,118063,195819,93573,94247,195817,196044,93274,136407,196046,143210,195786,109489,97732,195838,85942,105775,196094,195822,192168,136595,143872,196029,196043,171371,195871,136594,94238,117523,37040,144328,196079,94240,112284,195832,93577,196038,192167,143883,98602,144323,144322,196033,95105,134163,94243,143485,195836,190071,195815,94243,195786,93382,28398,177589,195835,143886,118145,195852,136546,196087,196085,37038,195849,27343,196094,195814,195869,98618,13043,143474,105602,195875,118144,98615,196669,143875,144321,143883,85452,93572,95077,195865,196031,98615,118147,144328,195807,120372,195812,94246,143875,195835,143204,98595,195824,94243,143204,196669,196036,176503,196049,144321,196079,144323,95109,192167,195831,117523,195823,98617,144330,189460,195810,143875,95106,143883,196039,118146,144086,94369,143873,120228,144043,141240,195850,144327,195840,190071,155373,195874,93573,95077,190071,144129,87410,195817,195842,98618,47293,194734,182943,178125,195866,196045,144320,105602,190071,144321,195281,145594,195874,98612,195866,196091,136591,136548,195811,195844,37037,186804,173720,195278,196034,93201,144330,195828,93202,195829,105043,173720,195821,98612,144328,195874,144048,105043,27266,105718,195826,37037,196054,120228,173843,196045,195849,195852,93202,144129,195875,143878,178125,195823,93201,145593,195879,141240,118147,95105,177589,117152,195821,155584,143878,196087,27266,195827,136592,136589,196083,94369,195871,196036,144328,13043,101069,98611
"21",196045,134299,143882,195813,196059,143485,98617,136546,195825,195278,196534,143873,98602,195810,144086,137124,105718,143210,196042,143204,145503,136409,98612,141240,92309,144083,85560,144328,196088,85560,85942,98616,118145,196031,196032,136568,28398,189460,117152,119513,145593,195819,141240,136592,196088,192168,196053,195815,143870,195869,136592,143196,195828,144128,94247,195866,94246,196046,196030,143474,28397,135406,28398,119513,143196,119513,143196,196036,144330,189553,98595,94369,93201,28479,195875,143714,120232,98611,192165,143474,93104,189569,195851,93104,186804,27343,196084,195810,196057,136546,196091,195838,195807,136589,196053,196035,182944,195867,93577,117524,189460,93203,195870,195824,27266,196091,189553,112284,196037,134299,195849,195866,136594,143196,143871,176503,144129,195832,195812,195850,143871,120230,195839,195818,118145,195867,195818,145516,98611,192167,143874,145594,117524,196047,196091,137124,143876,196043,196031,38528,195810,136547,195820,178125,37037,136595,195825,95105,98602,195817,195840,92309,94237,136547,78686,143875,105775,145516,195281,195278,195849,85560,38528,182944,196045,189569,195832,136545,118143,196085,28396,118149,87414,196034,182942,143481,94541,105043,196044,144320,196046,93419,196045,196053,143203,195843,47293,196033,192168,136592,144321,196087,98619,195612,195842,120231,144331,93202,195868,144330,195822,95109,47280,195201,143877,144322,136569,141239,105043,136550,93775,195818,93577,105775,37041,85560,196039,195786,144083,145594,195821,195813,182943,134299,143883,143474,173843,144322,136547,195819,143206,85453,196052,195874,136592,195811,93385,196059,145503,136550,195838,195868,143882,196034,94236,101069,173843,105718,194734,195851
"22",27266,94246,195831,38528,196669,80140,143692,136568,195852,95077,144083,173843,196081,114113,87410,196039,196045,196049,195874,195838,182944,137124,114113,27265,93572,98620,145593,196038,136548,137124,144322,195849,195828,27265,195820,196038,192169,195844,98613,143874,98617,195837,196033,85453,196042,136591,143877,196086,195867,195810,157208,182943,98602,195840,195818,118145,93104,196041,195865,143481,120232,143874,195871,195612,195868,143485,85454,195876,192169,195813,143196,101069,143886,195876,136409,196044,93274,145594,195836,195810,196800,143870,195810,195876,136545,98618,143886,134163,85454,192165,28479,136591,118148,144328,196534,137124,195874,195831,144330,195826,105608,195830,195879,13043,155584,195871,195867,105775,78686,196045,136589,101069,157208,98616,92309,196057,144322,196669,141239,195786,196091,143871,196053,118148,195876,196091,97732,182943,196054,196052,195868,192168,93775,136592,118148,196080,118148,195866,144318,98618,196083,196088,13043,195805,144328,195879,195823,98614,94369,94243,144128,195821,195840,136569,196092,134164,195867,93202,98615,196669,195826,117523,37037,195823,195786,144328,143871,144086,195811,195827,143481,195824,195805,98618,196085,195866,27343,195821,195808,195839,195879,195201,144330,98620,85942,195844,98595,196046,196030,196081,195875,196080,195822,195840,196034,195844,195872,143714,28397,189566,192168,28398,196039,98619,196046,137124,134299,93104,195828,105775,182942,98619,143714,143872,117524,195879,118063,109489,144129,155373,189460,195869,136569,195865,173843,136589,195797,93274,196045,95105,93202,93201,195870,120366,93385,195868,98613,196033,195844,93382,98615,85942,196091,95106,136546,13043,143872,143892,94236,143878
"23",95109,196051,143874,101956,195809,93382,143210,195846,143874,120230,28397,28396,192168,98616,118148,144128,196081,195834,195837,196049,98618,39811,136549,28479,189553,85453,196078,196058,195849,196041,143203,195880,136594,195812,143870,94237,195850,196052,195846,143485,136545,134516,118149,94237,112284,39811,196058,196054,93104,196085,101956,195822,117524,195805,190071,105608,195815,196031,196040,177589,196037,195811,144320,136594,120230,195823,143481,143872,134516,97732,97732,196534,195815,85942,112284,95116,145565,143875,196033,155584,196083,85452,94238,120298,28397,143871,143474,195873,98615,195868,195874,28479,95077,120372,136594,118150,98595,196053,182943,196033,195822,118063,136591,93202,174111,144328,144333,94247,144331,196034,196085,105602,85454,94541,95077,145503,190071,87414,120230,195201,144322,93577,195852,173720,195840,118145,143206,196057,144333,141240,79946,144330,136545,195829,114113,136547,196051,136409,143870,196033,93419,136407,186804,195880,98602,93104,195872,119513,93775,98620,195814,93104,141240,195874,143474,80140,195843,141239,195786,195811,144323,93205,195850,195817,37038,195814,98617,143892,144128,94236,105043,98613,85957,196054,186804,143878,85957,192169,176503,134164,134163,105775,117149,93202,136545,95109,28479,134293,98618,195824,196080,136546,195612,144331,136594,85454,93572,85454,105775,196031,136547,28398,195810,195821,195836,196052,155373,195837,85453,171371,196030,157208,196081,195837,195865,143882,117524,143872,117152,192167,136409,143204,196029,136548,136549,85560,195846,195827,196030,85957,93274,144323,186804,98618,182943,144320,195880,195819,196048,144043,171371,155584,195812,109489,94237,195808,195811,143875,144129,143485
"24",119513,143892,195839,93203,196092,196032,143875,196080,143872,105043,195201,195830,195820,94236,136546,196051,195816,112284,196078,144321,144128,195865,85957,196032,94369,143196,144321,95077,93775,195807,119513,94247,136548,136550,195851,196034,143481,93382,144328,196084,195842,47293,98618,101069,94247,38528,174111,38528,37040,97732,47293,136569,192165,93577,95109,94236,143714,195844,37037,196052,196085,134163,157208,141240,141240,196078,182944,174111,39811,105043,85957,195612,144128,196033,190071,143872,97732,195278,94238,98613,143872,94237,135406,186804,195843,195823,98617,136591,192167,135406,134293,189460,196058,196083,196079,196041,143692,195813,85560,196057,157208,195872,195828,134293,173843,195878,189569,143206,136589,143714,196044,109489,196040,196057,195846,196029,98618,196033,195876,196052,143203,143692,196031,141240,195850,192167,195843,144321,195840,78686,87410,143872,196087,144128,195849,192167,192168,94237,93205,118150,37038,117149,195813,195868,195786,143878,195841,194734,136568,174112,144321,195817,143870,196800,195829,195839,98612,118146,196054,192167,93419,195281,196534,196078,94369,186804,93205,47293,137124,157208,94240,137124,190071,143474,143872,189553,145594,189553,196053,196092,195281,195807,196092,112284,174112,118149,118143,105775,87410,118144,195825,192167,196042,178125,136589,143882,144086,143203,109489,195824,98619,119513,136409,98615,98595,95116,95106,28396,195814,118150,144129,196032,195836,182942,196038,118148,101069,143485,39811,182942,94240,195808,145565,101069,195820,196044,85452,195841,190071,143204,155584,13043,195822,37036,136545,136546,136545,192168,94240,28396,94238,93573,118148,94240,28479,196044,182943,144318,145503,101956
"25",195831,195836,134293,195826,79946,37037,85452,196047,94237,196035,98618,195817,136592,80140,196052,117149,136550,155584,195850,105718,143878,93382,37041,195281,144325,143210,144083,195810,79946,93385,143203,94240,93572,94238,105718,27265,143883,144322,93201,143485,136546,85942,195838,120372,143877,196669,195810,118144,174111,196083,78686,196033,195880,195842,195612,178125,94541,93202,196047,173720,195871,195838,196669,137124,192168,195834,118147,93572,93203,195814,98612,196078,136568,196052,118143,85560,195844,145503,136589,134163,37041,195816,195875,195868,93274,195825,196079,195830,98613,95109,105602,143878,136548,195837,79946,79946,196030,195201,136590,145516,136547,80140,196037,144048,144333,189553,143196,195797,189553,135406,37036,196044,195808,195840,37041,196079,118148,195822,186804,47293,28396,176503,195838,143886,196058,118143,136593,196058,157208,143474,118149,117524,98602,196029,101956,196086,196054,195814,85454,155373,144083,136548,196032,94240,85942,195869,196080,196081,136595,196042,196059,195808,195873,118145,195808,186804,93203,196041,93203,195872,196045,143206,195874,37041,27343,195849,195870,144323,37037,195822,93775,195815,144331,143892,136409,119513,192168,85957,195870,157208,196051,196092,195808,144325,189460,195867,134299,196031,182942,94246,195876,195805,144325,196086,98614,98614,95109,144083,80140,143871,143481,195825,195851,195851,157208,144333,101069,195841,195815,195850,182942,134293,195840,195871,93775,134164,118148,118143,93203,196036,98620,195829,144323,195849,136568,136545,195872,195810,177589,98611,189460,195866,195820,195278,27266,196040,143882,136594,196668,134293,94237,195880,136591,37037,118143,196046,195869,144048,120372,196044
"26",196034,143692,144322,195835,186804,143206,78686,144318,195839,195832,195797,94247,93205,195871,93385,144330,118147,145593,145516,87414,105775,196087,195846,85957,85560,93205,144321,87410,85942,196059,105602,195836,144129,195872,195819,195815,196092,186804,196086,143876,136593,136548,192169,136407,195844,196668,134516,195846,105602,13043,196029,134164,120298,136589,195871,195852,195811,143485,195201,144129,93276,196078,109489,192165,195866,196049,136590,195786,173843,98617,37040,144086,143878,37041,195844,98618,94247,195827,97732,143883,196081,118150,195201,195849,195797,136546,196030,93573,37040,143876,195278,192167,105602,95105,85560,143883,195826,196079,98618,78686,195281,171371,195819,144328,196048,27265,98616,143892,134293,195870,195805,143892,120231,173720,192167,92309,145594,143877,136548,118143,97732,94246,195201,112284,196534,95109,98615,195818,98615,192167,93203,136568,87410,196035,195807,136594,196087,195811,93274,196087,136592,196079,196045,196086,98614,173720,136568,196037,196668,195874,94541,196043,94238,94243,144322,98612,105608,28396,196049,136546,37037,195812,93203,195868,174112,195851,195819,95077,195818,196058,136545,195809,144086,118148,182943,195817,196078,196059,136569,195824,101069,145516,195843,145593,136407,120231,196534,118148,196033,195786,189569,195612,196041,178125,28397,143875,196047,98616,145503,136409,105602,38528,120366,196668,143692,195871,144327,195850,195824,195850,118147,85452,196051,143474,195839,143203,195807,117176,195826,195832,95106,136591,144320,144323,182943,192167,28398,195818,143883,178125,195830,144328,136593,195797,196047,196038,95116,195867,155373,196035,143714,95077,196058,192169,173843,195842,47293,196044,120232,189569
"27",173843,101956,195829,141240,144048,94247,98612,85957,98613,143692,95109,195827,196092,196029,118144,195865,143481,134293,182943,136545,192167,195807,196054,195815,93419,105043,196092,105043,196035,143877,143474,157208,120230,118149,196033,93202,143870,196053,196086,143206,94236,37037,136546,196031,192169,195805,117524,85453,190071,118063,105718,195874,85452,136593,196039,173843,144318,118063,98615,195869,196094,136407,98611,186804,195835,196031,182942,196034,78686,143876,195846,119513,195813,145503,136545,37036,177589,98619,134293,117523,144331,143871,195831,136592,143204,143871,93577,143874,118146,117152,192165,134163,192168,136589,196079,141240,118146,143892,85454,195846,196049,143714,94247,94243,144048,134163,196091,98618,78686,117152,93203,195837,196087,94541,143692,143876,192169,195810,112284,196038,195846,195880,196045,144321,98618,195846,196037,196032,79946,195879,118147,105718,143877,196080,196054,94238,196042,173720,136591,195810,196059,189553,196083,143196,13043,196029,144083,101069,195828,114113,195870,136407,195201,136546,196800,195869,195841,136545,93276,196049,85454,196053,195826,136568,196059,195840,101956,195812,120231,98620,144048,144320,196046,78686,120231,28479,136569,120298,98616,94236,196078,196087,143873,195839,136592,196035,186804,118063,195832,143876,145516,195797,98618,136591,196042,196087,195816,144327,195843,95116,93775,196040,195844,117152,195825,95109,28479,118146,118147,94243,195832,117176,143873,145503,94541,28479,143877,136594,195824,93573,195871,94243,155373,95106,118063,93203,98612,174111,195875,143871,195869,118150,157208,120298,118145,196049,144083,176503,195821,195281,195612,196039,196086,143872,117152,196086,192169,145594,98616,27265
